X;Y;osm_id;type;name;operator;emergency;wheelchair;opening_hours;ref_finess;type_finess;ref_naf;capacity;for_public;ref_siret;phone;com_insee;com_nom
2.301773;48.8583561997274;node/3266833091;pharmacy;Pharmacie Péron;;;;;750014193;;;;;;;75056;Paris
2.2980801;48.8594151997272;node/3266833092;pharmacy;Pharmacie de la Tour Eiffel;;;;"Mo-Fr 08:00-20:00; Sa 09:00-20:00";750014045;;;;;;;75056;Paris
2.3006577;48.8579303997275;node/3266833093;pharmacy;Pharmacie du Champs de Mars;;;;"Mo-Fr 09:00-20:00; Sa 09:30-20:00";750014227;;;;;;;75056;Paris
2.3434193;48.8524762997289;node/3266833151;pharmacy;Pharmacie Bader;;;;;750013146;;;;;;;75056;Paris
2.3067078;48.8542821997285;node/3266833976;pharmacy;Pharmacie de l'École Militaire;;;;;750014425;;;;;;;75056;Paris
2.307876;48.856138399728;node/3266833977;pharmacy;Pharmacie du Septième;;;;;750013914;;;;;;;75056;Paris
2.3029374;48.8485547997299;node/3266840398;pharmacy;Pharmacie Bénichou;;;;;750026734;;;;;;;75056;Paris
2.3088641;48.8465111997304;node/3266841578;pharmacy;Pharmacie Joussain;;;;"Mo-Fr 08:30-20:45; Sa 08:30-20:30";750027070;;;;;;;75056;Paris
2.3002919;48.8468676997303;node/3266842317;pharmacy;Pharmacie Cambronne - Croix Nivert;;;;Mo-Sa 08:00-20:00;750027435;;;;;;;75056;Paris
2.2999547;48.8456787997306;node/3266842318;pharmacy;Pharmacie Villa Croix Nivert;;;;"Mo-Fr 08:45-19:30; Sa 08:45-13:30, 14:00-19:00";750025785;;;;;;;75056;Paris
2.2993321;48.8497642997296;node/3266843622;pharmacy;Pharmacie Fréva;;;no;;750026304;;;;;;;75056;Paris
2.2984786;48.8528661997288;node/3266843736;pharmacy;Pharmacie de l'Avenue;;;yes;Mo-Sa 08:00-20:30;750014326;;;;;;;75056;Paris
2.2946035;48.8503952997294;node/3266854696;pharmacy;Pharmacie 77 Picquet-Grenelle;;;;"Mo-Fr 08:30-20:30; Sa 09:00-20:00";750026221;;;;;;;75056;Paris
2.3017209;48.8790536997223;node/3267462167;pharmacy;Pharmacie de Courcelles;;;;"Mo-Fr 08:30-20:00; Sa 09:00-14:00,15:00-20:00";750029985;;;;;;;75056;Paris
2.2886727;48.8415386997316;node/3267547015;pharmacy;Pharmacie Blondin;;;;;750026056;;;;;;;75056;Paris
2.2874322;48.8407620997318;node/3267547016;pharmacy;Pharmacie Boucicaut;;;;;750026072;;;;;;;75056;Paris
2.2952154;48.8464028997304;node/3267547017;pharmacy;Pharmacie Centrale;;;yes;24/7;750025470;;;;;;+33 1 45 79 75 01;75056;Paris
2.290018;48.8403851997319;node/3267547018;pharmacy;Pharmacie Convention Croix Nivert;;;;;750025637;;;;;;;75056;Paris
2.2928941;48.8467691997303;node/3267547019;pharmacy;Pharmacie Darmon;;;;"Mo-Fr 08:00-19:00, Sa 09:00-19:00";750025884;;;;;;;75056;Paris
2.2905797;48.8420446997315;node/3267547020;pharmacy;Pharmacie Félix Faure;;;;"Mo-Fr 08:00-20:00; Sa 09:00-20:00";750026023;;;;;;;75056;Paris
2.2864688;48.8418760997315;node/3267547021;pharmacy;Nouveau Boucicaut;;;;"Mo-Fr 08:30-20:00; Sa 09:00-19:30";750025603;;;;;;;75056;Paris
2.2838616;48.8444592997309;node/3267572730;pharmacy;La Grande Pharmacie du XVème;Myer Laurent;;;;750026957;;;;;;;75056;Paris
2.2833554;48.8443377997309;node/3267572731;pharmacy;Pharmacie Saint-Charles;;;;;750026973;;;;;;;75056;Paris
2.3285289;48.8342537997334;node/3267604876;pharmacy;Grande Pharmacie Daguerre;;;;"Mo-Sa 08:30-20:30, Su,PH 08:30-21:00";750024036;;;;;;;75056;Paris
2.3120065;48.8426807997313;node/3267604877;pharmacy;Pharmacie Buffon;;;;"Mo-Fr 08:30-20:00; Sa 09:30-13:00";750027104;;;;;;;75056;Paris
2.3298636;48.8309513997342;node/3267604878;pharmacy;Pharmacie de l'avenue;;;;;750024317;;;;;;;75056;Paris
2.2930618;48.836021499733;node/3267604879;pharmacy;Pharmacie Desnouettes;;;;Mo-Sa 08:30-20:00;750025801;;;;;;;75056;Paris
2.2947813;48.8378172997325;node/3267604881;pharmacy;Pharmacie Le Corre;;;;;750025652;;;;;;;75056;Paris
2.3065923;48.843899799731;node/3267604883;pharmacy;Pharmacie Lecrubier;;;;;750026387;;;;;;;75056;Paris
2.3225936;48.8391011997322;node/3267604885;pharmacy;Pharmacie Parmast;;;no;;750024457;;;;;;;75056;Paris
2.3300309;48.8295473997346;node/3267604886;pharmacy;Pharmacie du coin de la rue;;;;;750024606;;;;;;;75056;Paris
2.3075456;48.8414667997316;node/3267604887;pharmacy;Pharmacie Ryziger;;;;"Mo-Fr 08:30-19:45, Sa 09:00-19:00";750027120;;;;;;;75056;Paris
2.296672;48.8409278997318;node/3267604888;pharmacy;Pharmacie Saint-Lambert;;;;"Mo-Fr 09:00-20:00; Sa 09:00-19:30";750026486;;;;;;;75056;Paris
2.2945954;48.8362603997329;node/3267604889;pharmacy;Pharmacie Schafler;;;;"Tu-Sa 09:00-19:45, Mo 14:00-19:45";750027286;;;;;;;75056;Paris
2.2991128;48.8384852997324;node/3267604890;pharmacy;Pharmacie Vaugirard;;;;Mo-Sa 09:00-19:00;750027203;;;;;;;75056;Paris
2.3030539;48.8354639997331;node/3267604891;pharmacy;Pharmacie Vouillé Convention;;;;;750027351;;;;;;;75056;Paris
2.3302969;48.8324278997339;node/3267604893;pharmacy;Pharmacie de la Poste;;;;;750024200;;;;;;;75056;Paris
2.2995243;48.8365000997329;node/3267604894;pharmacy;Pharmacie du Marché;;;;"Mo-Sa 08:30-20:00; Su 09:00-19:30";750025686;;;;;;+33148286792;75056;Paris
2.289889;48.8447697997308;node/3267604895;pharmacy;Pharmacie du Square Violet;;;;"Mo-Fr 08:30-20:00; Sa 09:00-20:00";750025967;;;;;;;75056;Paris
2.3194903;48.836101099733;node/3267614676;pharmacy;Pharmacie Well & Well;;;;"Mo 10:00-19:45; Tu-Sa 09:00-19:45";750024366;;;;;;;75056;Paris
2.3216035;48.8295209997346;node/3267614677;pharmacy;Pharmacie Centrale d'Alésia;;;;;750023707;;;;;;;75056;Paris
2.3238141;48.8309682997342;node/3267614678;pharmacy;Pharmacie des Plantes;;;;;750023822;;;;;;;75056;Paris
2.3174992;48.8334908997336;node/3267614679;pharmacy;Pharmacie Pernety;;;;;750024903;;;;;;;75056;Paris
2.3202158;48.8349566997332;node/3267614680;pharmacy;Pharmacie Temstet Ouizman;;;;;750024887;;;;;;;75056;Paris
2.3176439;48.8404647997319;node/3267615923;pharmacy;Pharmacie Nguyen;;;;;750022634;;;;;;;75056;Paris
2.3260465;48.8458268997306;node/3267622365;pharmacy;Pharmacie Slakmon;;;;;750013047;;;;;;;75056;Paris
2.327388;48.8465961997304;node/3267634068;pharmacy;Pharmacie Trégouet;;;;;750012924;;;;;;;75056;Paris
2.3146227;48.8333261997336;node/3267812303;pharmacy;Pharmacie Benhamou;;;;;750023632;;;;;;;75056;Paris
2.3181154;48.8306220997343;node/3267812304;pharmacy;Pharmacie Didot Alésia;;;;;750023723;;;;;;;75056;Paris
2.3079462;48.8287999997348;node/3267812305;pharmacy;Pharmacie Renoir;;;;;750024986;;;;;;;75056;Paris
2.3248315;48.8283717997349;node/3267812306;pharmacy;Pharmacie Rive-Gauche;;;;;750023673;;;;;;;75056;Paris
2.3173059;48.8293549997346;node/3267812307;pharmacy;Pharmacie Village Didot;;;yes;;750024150;;;;;;;75056;Paris
2.3165992;48.8286171997348;node/3267812308;pharmacy;Pharmacie de Pen Ar c Hra;;;;;750024184;;;;;;;75056;Paris
2.3037268;48.8327929997338;node/3267812309;pharmacy;Pharmacie du Parc;;;;;750025272;;;;;;;75056;Paris
2.334908;48.8165825997378;node/3267815086;pharmacy;Pharmacie Patrick Fabre;;;;"Mo 14:00-19:30, Tu-Fr 08:30-19:30, Sa 09:00-19:00";940009707;;;;;;;94037;Gentilly
2.3316471;48.8355155997331;node/3267824151;pharmacy;Pharmacie Raspail 14e;;;;;750024820;;;;;;;75056;Paris
2.343798;48.8314370997341;node/3267824268;pharmacy;Pharmacie de la Glacière;;;yes;Mo-Sa 08:30-20:00;750022402;;;;;;;75056;Paris
2.3498059;48.8391332997322;node/3267837786;pharmacy;Pharmacie Saint-Médard;;;;;750011553;;;;;;;75056;Paris
2.3497318;48.8415438997316;node/3267837787;pharmacy;Pharmacie du 5e;;;;"Mo 10:00-20:00, Tu-Sa 09:30-20:00";750011504;;;;;;;75056;Paris
2.3566388;48.839867799732;node/3267845006;pharmacy;Pharmacie Olivier Césaréo;;;;;750011025;;;;;;;75056;Paris
2.3502387;48.8365279997329;node/3267865707;pharmacy;Pharmacie Arago;;;;Mo-Sa 08:30-20:00;750022303;;;;;;;75056;Paris
2.3509326;48.8370855997327;node/3267865708;pharmacy;Pharmacie Leroy;;;;Mo-Fr 09:00-19:00;750011587;;;;;;;75056;Paris
2.3574705;48.8243870997359;node/3267879729;pharmacy;Pharmacie Le Bœuf;;;no;;750023087;;;;;;;75056;Paris
2.3528276;48.8260835997354;node/3267879730;pharmacy;Pharmacie des Peupliers;;;no;;750022782;;;;;;;75056;Paris
2.3699509;48.8214554997366;node/3267928746;pharmacy;Pharmacie Ivry Massena;;;;;750023384;;;;;;;75056;Paris
2.3659965;48.8234437997361;node/3267928747;pharmacy;Pharmacie Olympiades Massena;;;;;750022717;;;;;;;75056;Paris
2.3732405;48.8376542997326;node/3267950263;pharmacy;Pharmacie Abbenhaim;;;;;750022451;;;;;;;75056;Paris
2.2658163;48.8409687997317;node/3267962760;pharmacy;Pharmacie du Garigliano;;;;"Mo-Fr 08:30-20:30; Sa 09:30-13:00,15:00-19:30";750028367;;;;;;+33 1 42 88 33 37;75056;Paris
2.2714017;48.84811569973;node/3267984359;pharmacy;Pharmacie Rémusat;;;;;750028235;;;;;;;75056;Paris
2.271648;48.8506878997294;node/3267984360;pharmacy;Fontaine Pharma;;;yes;"Tu-Sa 09:00-20:00; Mo 14:00-20:00";750027823;;;;;;+33 1 45 27 01 62;75056;Paris
2.2754031;48.8493911997297;node/3267984661;pharmacy;Pharmacie Versailles-Mirabeau;;;;"Tu-Sa 09:00-19:30; Mo 14:00-19:30";750028300;;;;;;;75056;Paris
2.2735664;48.8663311997255;node/3268002428;pharmacy;Pharmacie Dalibard;;;;;750028482;;;;;;;75056;Paris
2.2945395;48.8782011997225;node/3268014552;pharmacy;Pharmacie 24;;;;"Mo-Fr 09:00-19:45; Sa 09:00-19:00";750030884;;;;;;+33 1 43 80 11 96;75056;Paris
2.2925485;48.8771860997228;node/3268014553;pharmacy;Pharmacie Clay;;;;;750029472;;;;;;;75056;Paris
2.2922492;48.8806629997219;node/3268014554;pharmacy;Pharmacie Lebon;;;;;750030686;;;;;;;75056;Paris
2.2948514;48.8767366997229;node/3268014555;pharmacy;Pharmacie Mac Mahon;;;;"Mo-Fr 08:00-20:00; Sa 09:30-20:00";750030850;;;;;;+33 1 43 80 35 25;75056;Paris
2.2921283;48.8816634997217;node/3268024465;pharmacy;Pharmacie Bayen;;;;"Mo 10:00-19:45; Tu-Fr 08:30-19:45; Sa 09:00-13:00,14:30-19:30";750029605;;;;;;+33 1 45 74 24 41;75056;Paris
2.2951026;48.884117499721;node/3268024466;pharmacy;Pharmacie Ly Cong-Kieu;;;;;750031122;;;;;;;75056;Paris
2.3017616;48.8813889997217;node/3268024854;pharmacy;Pharmacie du Dr Levy;Maxi Pharma;;;"Mo-Th 08:30-21:00; Fr 08:30-19:00; Su 09:30-19:00";750029803;;;;;;;75056;Paris
2.2983571;48.8813257997217;node/3268024855;pharmacy;Pharmacie Fourcroy;;;;;750030322;;;;;;;75056;Paris
2.3021779;48.8798447997221;node/3268024856;pharmacy;Pharmacie de la Croix d'Or;;;;;750030017;;;;;;;75056;Paris
2.2996679;48.8823430997215;node/3268024857;pharmacy;Pharmacie des Plantes;;;;;750030066;;;;;;;75056;Paris
2.2988738;48.8786072997224;node/3268030034;pharmacy;Pharmacie Lorraine;;;;;750031601;;;;;;;75056;Paris
2.2976506;48.8792695997223;node/3268040200;pharmacy;Pharmacie du marché Poncelet;;;;;750031254;;;;;;;75056;Paris
2.3037205;48.8860630997206;node/3268058785;pharmacy;Pharmacie Bermot Elkeslassi;;;;;750031866;;;;;;;75056;Paris
2.3005761;48.8839649997211;node/3268058786;pharmacy;Pharmacie Berlant;;;;;750031387;;;;;;;75056;Paris
2.2969966;48.8727672997239;node/3268058787;pharmacy;Pharmacie Derhy;;;;;750014714;;;;;;;75056;Paris
2.3005904;48.8741130997235;node/3268058788;pharmacy;Pharmacie Friedland;;;;"Mo-Fr 08:30-20:00; Sa 10:00-18:00";750014995;;;;;;+33 1 45 61 12 78;75056;Paris
2.3135012;48.872089499724;node/3268058791;pharmacy;Pharmacie du Faubourg Saint-Honoré;;;yes;;750014862;;;;;;;75056;Paris
2.3059009;48.8774922997227;node/3268058792;pharmacy;Pharmacie du Parc Monceau;;;;;750014813;;;;;;;75056;Paris
2.3098377;48.8859244997206;node/3268063417;pharmacy;Pharmacie Briot;;;;Mo-Sa 08:00-20:00;750030520;;;;;;;75056;Paris
2.3098561;48.8876907997202;node/3268063418;pharmacy;Pharmacie Lapiczak;;;;;750031072;;;;;;;75056;Paris
2.3059757;48.8878407997201;node/3268063419;pharmacy;Pharmacie Péreire Wagram;;;;;750031106;;;;;;;75056;Paris
2.3152869;48.8770026997228;node/3268084313;pharmacy;Pharmacie Issoulie;;;;;750015547;;;;;;;75056;Paris
2.3157039;48.8848842997209;node/3268084314;pharmacy;Pharmacie de La Croix d'Or;;;;Mo-Sa 09:00-20:00;750030736;;;;;;+33 147630692;75056;Paris
2.3156876;48.8779734997226;node/3268084315;pharmacy;Pharmacie Malesherbes;;;;;750015224;;;;;;;75056;Paris
2.3159276;48.8750833997233;node/3268084316;pharmacy;Pharmacie Miromesnil;;;;;750015331;;;;;;;75056;Paris
2.3143555;48.8755373997232;node/3268084317;pharmacy;Pharmacie Homéopathique de Messine;;;;;750015281;;;;;;;75056;Paris
2.3190578;48.8750146997233;node/3268084318;pharmacy;Pharmacie Rogé-Cavailles;;;;"Mo-Fr 08:00-20:00; Sa,Su 09:00-19:30";750015026;;;;;;;75056;Paris
2.3178307;48.876197599723;node/3268084319;pharmacy;Pharmacie Saint-Augustin;;;;;750015174;;;;;;;75056;Paris
2.3135302;48.8871096997203;node/3268084320;pharmacy;Pharmacie de la Gare;;;;"Mo-Fr 08:00-20:00; Sa 09:30-13:00, 14:00-19:30";750030504;;;;;;;75056;Paris
2.3313636;48.8711341997243;node/3268130876;pharmacy;Pharmacie de l'Opéra;;;;"Mo-Th 08:00-21:00; Fr-Su 09:00-22:00";750016974;;;;;;;75056;Paris
2.3283293;48.8718550997241;node/3268130877;pharmacy;Pharmacie Caumartin;;;;;750015760;;;;;;;75056;Paris
2.3356364;48.8738328997236;node/3268130878;pharmacy;Pharmacie Haggiac;;;;;750016214;;;;;;;75056;Paris
2.3343795;48.8732431997238;node/3268130879;pharmacy;Pharmacie Harrane;;;;;750016180;;;;;;;75056;Paris
2.334294;48.8726024997239;node/3268130880;pharmacy;Pharmacie Haussmann-Opéra;;;;"Mo-Fr 08:00-21:00; Sa 09:30-20:00";750016131;;;;;;;75056;Paris
2.3330021;48.8677477997251;node/3268130881;pharmacy;Pharmacie Opéra Casanova;;;;;750008997;;;;;;;75056;Paris
2.331113;48.8661453997255;node/3268130882;pharmacy;Pharmacie Saint-Honoré;;;;;750008625;;;;;;;75056;Paris
2.3392078;48.8689572997248;node/3268130883;pharmacy;Pharmacie de la Bourse;;;;;750046468;;;;;;;75056;Paris
2.3297132;48.8688056997249;node/3268130884;pharmacy;Pharmacie des Capucines;;;;;750008930;;;;;;;75056;Paris
2.3421423;48.8614005997267;node/3268133372;pharmacy;Pharmacie Saint-Honoré;;;yes;"Mo-Fr 08:00-21:00, Sa,Su 09:00-21:00";750008815;;;;;;;75056;Paris
2.6440165;48.8288195997348;node/3268302547;pharmacy;Pharmacie de Croissy-Beaubourg;;;;"Mo-Fr 09:30-20:00; Sa 09:00-19:30";770005981;;;;;;+33 1 60 06 61 45;77146;Croissy-Beaubourg
2.3335264;48.8794699997222;node/3268960261;pharmacy;Pharmacie Berelet;;;;;750015695;;;;;;;75056;Paris
2.3257272;48.8907223997194;node/3268960262;pharmacy;Pharmacie Bloch;;;;Mo-Sa 09:30-09:30;750030256;;;;;;;75056;Paris
2.3232146;48.8869963997203;node/3268960263;pharmacy;Pharmacie Burbot;;;;"Mo 11:00-20:00; Tu-Fr 08:30-20:00; Sa 09:00-19:30";750030553;;;;;;;75056;Paris
2.3269713;48.8848785997209;node/3268960264;pharmacy;Pharmacie des 3 Quartiers;Châtel Brigitte;;;"Mo-Fr 09:00-20:00;Sa 09:00-13:00";750032302;;;;;;+33 1 45 22 16 48;75056;Paris
2.3246815;48.8910432997193;node/3268960265;pharmacy;Pharmacie Dauny;;;;;750030306;;;;;;;75056;Paris
2.3268273;48.8929863997188;node/3268960266;pharmacy;Pharmacie Guy Môquet;;;;Mo-Sa 08:45-20:00;750030454;;;;;;;75056;Paris
2.3179808;48.8921732997191;node/3268960269;pharmacy;Pharmacie Zaidi;;;;;750029670;;;;;;;75056;Paris
2.3278197;48.8864596997205;node/3268960270;pharmacy;Pharmacie de l'Hippodrome;;;;;750032120;;;;;;;75056;Paris
2.3273392;48.8921365997191;node/3268960272;pharmacy;Pharmacie Les Alizés;;;;Mo-Su 09:45-20:00;750033987;;;;;;+33 1 46 27 61 96;75056;Paris
2.3401386;48.8911367997193;node/3269000162;pharmacy;Grande Pharmacie Marcadet;;;;"Mo-Fr 08:30-20:00; Sa 09:00-20:00";750032955;;;;;;;75056;Paris
2.3321884;48.8834859997212;node/3269000163;pharmacy;Grande Pharmacie de la Place Blanche;;;;"Mo-Sa 09:00-21:00; Su,PH 09:00-20:00";750015661;;;;;;;75056;Paris
2.3401661;48.880381299722;node/3269000164;pharmacy;Grande Pharmacie Masse;;;;"Mo-Fr 08:30-20:00; Sa 09:00-20:00";750016891;;;;;;+33 1 48 78 33 14;75056;Paris
2.3362687;48.8902020997195;node/3269000165;pharmacy;Pharmacie Carette;;;;;750032807;;;;;;;75056;Paris
2.3399394;48.8788517997224;node/3269000166;pharmacy;Pharmacie Centrale Martyrs;;;;"Mo-Fr 08:30-20:30, Sa,Su,PH 09:00-20:00";750016396;;;;;;;75056;Paris
2.3346412;48.8908010997194;node/3269000168;pharmacy;Pharmacie Darmon;;;;;750032567;;;;;;;75056;Paris
2.3433906;48.892536799719;node/3269000170;pharmacy;Pharmacie Gondard Casabianca;;;;;750033417;;;;;;;75056;Paris
2.3343651;48.8890227997198;node/3269000171;pharmacy;Pharmacie Lichte;;;;;750032070;;;;;;+33 1 46 06 50 97;75056;Paris
2.3365686;48.8828426997214;node/3269000172;pharmacy;Pharmacie Lorenzo Charrier;;;;Mo-Sa 09:30-20:00;750032336;;;;;;;75056;Paris
2.3452196;48.8926143997189;node/3269000173;pharmacy;Pharmacie Jules Joffrin;;;;;750032732;;;;;;;75056;Paris
2.3346563;48.8913981997192;node/3269000174;pharmacy;Pharmacie Radja;;;;;750032534;;;;;;;75056;Paris
2.3408821;48.8813838997217;node/3269000175;pharmacy;Pharmacie Randriamiary;;;;"Mo-Sa 09:00-13:00; Mo-Fr 14:00-20:00";750016297;;;;;;;75056;Paris
2.3424201;48.8779430997226;node/3269000176;pharmacy;Pharmacie Rodier;;;;;750016743;;;;;;;75056;Paris
2.3370287;48.8789900997223;node/3269000177;pharmacy;Pharmacie Saint-Georges;;;;"Mo 10:00-20:00, Tu-Fr 08:30-20:00, Sa 09:00-20:00";750016545;;;;;;;75056;Paris
2.3388813;48.8819336997216;node/3269000178;pharmacy;Pharmacie des artistes;;;;"Mo-Fr 08:30-20:30;Sa,Su 09:00-20:30";750015844;;;;;;+33148784043;75056;Paris
2.3375391;48.8808536997219;node/3269000179;pharmacy;Pharmacie des Arts;;;;;750016925;;;;;;;75056;Paris
2.3360826;48.8934927997187;node/3269000180;pharmacy;Pharmacie les Grandes Carrières;;;;;750032583;;;;;;;75056;Paris
2.3480167;48.872258199724;node/3269014574;pharmacy;Pharmacie Fougère;;;;Mo-Fr 08:45-19:30;750017444;;;;;;;75056;Paris
2.3407405;48.8747808997234;node/3269014575;pharmacy;Pharmacie Miesen;;;yes;"Mo-Fr 08:30-19:45; Sa 09:30-13:30";750015992;;;;;;;75056;Paris
2.347091;48.8667272997254;node/3269014576;pharmacy;Pharmacie Moderne du Sentier;;;yes;"Mo-Fr 08:00-20:00; Sa 08:30-20:00";750009243;;;;;;+33 1 45 08 53 16;75056;Paris
2.3469427;48.8660035997255;node/3269014577;pharmacy;Pharmacie Montorgeuil;;;no;"Mo-Sa 08:30-21:00, PH,Su 08:00-21:00";750009193;;;;;;+33 1 42 36 81 00;75056;Paris
2.3500542;48.8645630997259;node/3270723630;pharmacy;Pharmacie Internationale Centrale;;;;Mo-Fr 10:00-19:00;750009276;;;;;;;75056;Paris
2.3544509;48.8701343997245;node/3270723631;pharmacy;Pharmacie de la Scala;;;;;750018343;;;;;;;75056;Paris
2.3533801;48.8714657997242;node/3270776656;pharmacy;Pharmacie 45 Faubourg Saint-Denis;;;;Mo-Sa 08:30-20:30;750017527;;;;;;+33 1 47 70 34 87;75056;Paris
2.355029;48.8727041997239;node/3270776657;pharmacy;Pharmacie Compain;;;;;750017212;;;;;;;75056;Paris
2.349388;48.8771690997228;node/3270776658;pharmacy;Pharmacie Conseil la Fayette;;;;;750017865;;;;;;;75056;Paris
2.3648715;48.852051399729;node/3270776659;pharmacy;Pharmacie Henri IV;;;limited;"Mo-Fr 08:30-19:30; Sa 09:00-19:00";750010225;;;;;;;75056;Paris
2.34668;48.8787012997224;node/3270776660;pharmacy;Pharmacie Homéopatique Maubeuge;;;yes;"Mo-Fr 08:30-20:00, Sa 09:00-20:00";750016461;;;;;;;75056;Paris
2.3412006;48.8846794997209;node/3270776761;pharmacy;Pharmacie Hourquet Fovet;;;;;750034217;;;;;;;75056;Paris
2.354938;48.8734247997237;node/3270776762;pharmacy;Pharmacie Le Mestre;;;;;750017543;;;;;;;75056;Paris
2.357943;48.8727992997239;node/3270776764;pharmacy;Pharmacie Principale;;;;;750017642;;;;;;;75056;Paris
2.3579794;48.8556776997281;node/3270776765;pharmacy;Pharmacie Rivoli;;;;;750010654;;;;;;;75056;Paris
2.364632;48.8583231997274;node/3270776766;pharmacy;Pharmacie Saint-Gilles;;;yes;"Mo-Fr 08:00-20:00, Sa 09:30-19:30";750009946;;;;;;;75056;Paris
2.3509692;48.8751087997233;node/3270776767;pharmacy;Pharmacie Hauteville;Vincent Prospert;;;;750017824;;;;;;+33 1 47 70 21 40;75056;Paris
2.3551851;48.8704288997244;node/3270776768;pharmacy;Pharmacie de Strasbourg;;;;;750018376;;;;;;;75056;Paris
2.3558132;48.8567294997279;node/3270776769;pharmacy;Pharmacie de l'Hôtel de Ville;;;yes;;750010142;;;;;;;75056;Paris
2.3559159;48.8687617997249;node/3270776770;pharmacy;La Croix de Malte;;;;"Mo-Fr 08:15-21:00; Sa 08:30-20:30";750009730;;;;;;;75056;Paris
2.3606477;48.8658285997256;node/3270776771;pharmacy;Pharmacie du Carreau du Temple;;;;;750009862;;;;;;;75056;Paris
2.3565452;48.855905599728;node/3270776772;pharmacy;Pharmacie du Marais Saint-Paul;;;yes;;750010282;;;;;;;75056;Paris
2.3568584;48.8744320997234;node/3270776773;pharmacy;Pharmacie Lafayette du Soleil;;;;"Mo-Fr 08:00-21:00; Sa 09:00-21:00; Su 10:00-21:00";750018392;;;;;;;75056;Paris
2.3585199;48.8638237997261;node/3270776774;pharmacy;Pharmacie du Temple;;;;"Mo-Fr 08:30-12:30, 13:30-19:30; Sa 09:00-12:30, 14:00-17:00";750009847;;;;;;;75056;Paris
2.3482577;48.8771568997228;node/3270776775;pharmacy;Pharmacie Écalle;;;;;750017030;;;;;;;75056;Paris
2.4041024;48.8631992997262;node/3275139701;pharmacy;;;;;;750036436;620;;;;;;75056;Paris
2.2521754;48.7683325997498;node/3280643761;pharmacy;Pharmacie des Verts Côteaux;;;;;920011244;;;;;;;92019;Châtenay-Malabry
2.2983415;48.7971014997426;node/3280695118;pharmacy;Pharmacie Dampierre;;;;;920009024;;;;;;;92007;Bagneux
2.2577208;48.8374256997326;node/3284988010;pharmacy;Pharmacie de la Porte de Saint-Cloud;;;;"Mo-Fr 08:30-20:30; Sa 09:00-20:00";750028037;;;;;;;75056;Paris
2.3468986;48.8840048997211;node/3286282636;pharmacy;Pharmacie Ahoudayg;;;;;750032351;;;;;;;75056;Paris
2.3475826;48.8872639997203;node/3286282637;pharmacy;Zribri André;;;;;750033771;;;;;;;75056;Paris
2.3472146;48.8831343997213;node/3286282638;pharmacy;Pharmacie Internationale de Paris;;;;Mo-Su 09:00-21:00;750016610;;;;;;;75056;Paris
2.3461591;48.8820385997216;node/3286282643;pharmacy;Pharmacie d'Anvers;;;;Mo-Sa 08:30-20:30;750016875;;;;;;;75056;Paris
2.3447014;48.8838748997211;node/3286282644;pharmacy;Pharmacie d'Orsel;;;;Mo-Sa 09:30-19:30;750033607;;;;;;;75056;Paris
2.3472442;48.8856440997207;node/3286282645;pharmacy;Pharmacie des Galeries Dufayel;;;;"Mo 14:00-20:30; Tu-Fr 09:30-20:30; Sa 09:30-13:30,15:00-19:00";750032385;;;;;;;75056;Paris
2.3468977;48.8885766997199;node/3286287466;pharmacy;Pharmacie Casalonga;;;;"Tu-Fr 08:30-20:00, Mo 14:00-20:00, Sa 09:00-20:00";750032450;;;;;;;75056;Paris
2.3443799;48.8909627997193;node/3286287467;pharmacy;Pharmacie Hermel;;;;;750032716;;;;;;;75056;Paris
2.3432421;48.8898585997196;node/3286287468;pharmacy;Pharmacie Weinstein;;;;Mo-Sa 08:30-20:00;750032484;;;;;;+33 1 46 06 20 57;75056;Paris
2.3491203;48.8915261997192;node/3286368363;pharmacy;Pharmacie 75;;;;"Mo-Fr 09:00-20:00; Sa 09:00-19:00";750033367;;;;;;;75056;Paris
2.3535539;48.8795578997222;node/3286368365;pharmacy;Pharmacie Anglaise;;;yes;"Mo-Fr 08:30-20:30; Sa 09:30-19:30";750017246;;;;;;;75056;Paris
2.3488789;48.8796191997221;node/3286368366;pharmacy;Pharmacie Centrale;;;yes;"Mo-Fr 08:00-20:00, Sa 09:00-19:00";750016495;;;;;;;75056;Paris
2.3499378;48.8873364997202;node/3286368367;pharmacy;Pharmacie Château Rouge;;;;;750031973;;;;;;;75056;Paris
2.3496189;48.8795476997222;node/3286368368;pharmacy;Pharmacie Cohen Solal;;;;"Mo-Fr 08:00-19:30, Sa 09:00-13:00";750017477;;;;;;;75056;Paris
2.3513255;48.8902459997195;node/3286368369;pharmacy;Pharmacie Delaby;;;;;750033656;;;;;;;75056;Paris
2.3498615;48.88847689972;node/3286368370;pharmacy;Pharmacie Espace Conseil;;;;Mo-Su 08:00-02:00;750032005;;;;;;;75056;Paris
2.3491395;48.8926469997189;node/3286368371;pharmacy;Pharmacie Européenne;;;;;750033482;;;;;;;75056;Paris
2.3609389;48.8705336997244;node/3286368372;pharmacy;Pharmacie Goldfarb;;;;;750018095;;;;;;;75056;Paris
2.3535164;48.8867999997204;node/3286368373;pharmacy;Pharmacie Hadjali;;;;;750032856;;;;;;;75056;Paris
2.3398543;48.8836616997212;node/3286368375;pharmacy;Pharmacie Journo;;;;;750033003;;;;;;;75056;Paris
