X;Y;osm_id;type;name;operator;emergency;wheelchair;opening_hours;ref_finess;type_finess;ref_naf;capacity;for_public;ref_siret;phone;com_insee;com_nom
-1.9127425;47.1229860001357;node/3761274098;pharmacy;Pharmacie de Chéméré;;;yes;"Mo-Fr 09:00-12:15,14:30-19:00; Sa 09:00-12:15,14:30-17:00";440029957;;;;;;;44005;Chaumes-en-Retz
-1.5803035;47.1292249001344;node/3761354669;pharmacy;Pharmacie des Vignes;;;;;440037380;;;;;;;44130;Pont-Saint-Martin
-1.5830865;47.1241636001354;node/3761359716;pharmacy;Pharmacie Drapeau;;;;;440016061;;;;;;;44130;Pont-Saint-Martin
-1.628777;47.1256321001351;node/3761372060;pharmacy;Pharmacie Seguin;;;;;440016350;;;;;;;44150;Saint-Aignan-Grandlieu
-1.5411333;47.2347224001119;node/376370668;pharmacy;Pharmacie de Montbazon;;;;"Mo-Fr 09:00-12:45,14:00-20:00; Sa 09:00-12:45,14:00-19:30";440017499;;;;;;+33 2 40 49 71 53;44109;Nantes
-1.6439654;47.0378137001534;node/3772738032;nursing_home;Résidence de l'Ile Verte;;;yes;;440002798;500;;;senior;;+33240787050;44188;Saint-Philbert-de-Grand-Lieu
-1.6348652;47.0326788001545;node/3773121191;doctors;Centre Médical De Grand Lieu;;;;;;;;;;;;44188;Saint-Philbert-de-Grand-Lieu
-1.6350771;47.0324393001546;node/3773121192;dentist;;;;;;;;;;;;;44188;Saint-Philbert-de-Grand-Lieu
-1.6388627;47.0358822001538;node/3773146783;pharmacy;Pharmacie Verte;;;;;440046993;;;;;;;44188;Saint-Philbert-de-Grand-Lieu
-1.6422619;47.0458967001518;node/3773151493;pharmacy;Pharmacie du Lac;;;;;;;;;;;;44188;Saint-Philbert-de-Grand-Lieu
-1.5773818;47.0122834001587;node/3775593343;pharmacy;Pharmacie Girard;;;;;440016418;;;;;;;44155;Saint-Colomban
-1.5824037;47.0107078001591;node/3775610821;doctors;;;;;;;;;;;;;44155;Saint-Colomban
-1.2820461;47.0960083001414;node/3786108870;pharmacy;Pharmacie du Moulin;;;;;440015238;;;;;;+33240039744;44043;Clisson
-1.5589572;47.3848437000792;node/3790348385;doctors;Julia Meslin;;;;;;;;;;;+33 2 85 52 40 22;44027;Casson
-1.5594977;47.2534677001079;node/3792501073;pharmacy;Pharmacie De La Bourgeonnière;;;yes;"Mo-FR 09:00-13:00,14:00-19:30; Sa 09:00-13:00,14:00-18:30";440013696;;;;;;+33 2 40 76 40 52;44109;Nantes
-1.5769298;47.2328857001123;node/3793962742;pharmacy;Pharmacie Sainte-Thérèse;Claire Hauville;;yes;"Mo-Fr 08:45-13:00, 14:00-19:45; Sa 09:00-19:00";440013852;;;;;;+33 2 40 76 95 84;44109;Nantes
-1.5446146;47.1661020001266;node/3801211982;doctors;SOS médecins;;;;du lundi au vendredi : 20h – 24h / samedi : 12h – 24h / dimanche et jours fériés : 09h – 24h;;;;;;;+33 2 40 50 30 30;44143;Rezé
-1.4823419;47.4367727000678;node/3807544709;doctors;;;;;;;;;;;;;44110;Nort-sur-Erdre
-1.6392805;47.035104400154;node/3813540292;doctors;;;;;;;;;;;;;44188;Saint-Philbert-de-Grand-Lieu
-1.5195386;47.2395153001109;node/3835895068;doctors;;;;yes;;;;;;;;"+33 2 40 49 27 32;+33 2 40 50 52 40";44109;Nantes
-1.5658027;47.2334906001122;node/3839512880;pharmacy;Pharmacie du Rond-Point de Rennes;;;no;"Mo-Fr 09:00-12:30,14:00-19:30; Sa 09:00-12:30,14:00-19:00";440014363;;;;;;+33 2 40 40 04 05;44109;Nantes
-1.5356136;47.2340002001121;node/3846531606;pharmacy;Pharmacie du rond point de Paris;;;;;440013753;;;;;;+33 2 40 49 32 28;44109;Nantes
-1.5194012;47.2395811001109;node/388106582;pharmacy;Pharmacie de la Bottière;;;;;440014033;;;;;;;44109;Nantes
-1.5793857;47.1811711001234;node/3884074024;doctors;Dr Nioche Cécile;;;;;;;;;;;;44020;Bouguenais
-1.5792933;47.1811658001234;node/3884076560;doctors;Dr Tourneux Lucie;;;;;;;;;;;;44020;Bouguenais
-1.773427;47.2745687001033;node/388582019;doctors;;;;;;;;;;;;;44158;Saint-Étienne-de-Montluc
-1.3066849;47.2061471001181;node/3894838812;doctors;Pôle Médical;;;;;;;;;;;;44079;Le Landreau
-1.5643493;47.2245573001141;node/3918093640;dentist;Harmonie Soins & Services;;;;"Mo-Fr 08:30-12:30,14:00-19:00; Sa 08:30-13:00";;;;;;;+33 2 40 29 00 40;44109;Nantes
-1.5694637;47.2272682001135;node/3925635859;pharmacy;Pharmacie des Hauts-Pavés;;;;"Mo-Fr 09:00-13:00, 14:30-19:30; Sa 09:00-12:30";440014538;;;;;;+33 2 40 76 06 13;44109;Nantes
-1.5692864;47.2271271001136;node/3925635871;doctors;Centre d’Ophtalmologie des Hauts-Pavés;;;;;;;;;;;+33 2 51 77 10 50;44109;Nantes
-1.8444286;47.4145033000727;node/3948624280;nursing_home;EPHAD Le Logis de la Petite Forêt;;;;;440002657;500;;;senior;;+33240563113;44023;Bouvron
-1.3780154;47.0539680001501;node/3964385810;dentist;;;;;;;;;;;;;44142;Remouillé
-1.6501305;47.4149625000726;node/3992156876;doctors;;;;;;;;;;;;;44073;Héric
-1.653833;47.4145198000727;node/3992386250;pharmacy;Pharmacie Hauray;;;;;440015568;;;;;;+33 2 40 57 60 15;44073;Héric
-1.6581284;47.4152684000725;node/3992386483;doctors;;;;;;;;;;;;+33 2 40 57 66 88;44073;Héric
-1.2716094;47.1578693001283;node/4041844192;doctors;;;;;;;;;;;;;44212;Vallet
-1.3990484;47.1559700001287;node/4041897350;doctors;;;;;;;;;;;;;44070;La Haie-Fouassière
-1.6126176;47.0922195001421;node/4045610925;pharmacy;Pharmacie de la Poste;;;;;440029585;;;;;;;44041;La Chevrolière
-1.6419189;47.0452510001519;node/4060814069;doctors;;;;;;;;;;;;;44188;Saint-Philbert-de-Grand-Lieu
-1.3036333;47.1010694001403;node/4065301933;pharmacy;Pharmacie Morel Dauneau;;;;;440015444;;;;;;;44064;Gorges
-1.5514823;47.187814100122;node/4077733102;pharmacy;Pharmacie Brossard;;;;;440016269;;;;;;;44143;Rezé
-1.5101684;47.1804628001235;node/4125530993;pharmacy;Pharmacie Bague;;;;;440017366;;;;;;;44215;Vertou
-1.5129563;47.1812989001234;node/4142728204;doctors;;;;;;;;;;;;;44215;Vertou
-1.5292762;47.2146438001162;node/4162000100;pharmacy;Pharmacie de Malakoff;;;yes;"Mo-Fr 9:00-19:30; Sa 9:00-12:30,14:00-18:00";440014447;;;;;;+33 2 40 47 53 37;44109;Nantes
-1.5289326;47.1944837001205;node/4173341456;pharmacy;Pharmacie Feron;;;yes;"Mo-Fr 09:00-13:00,14:30-19:30; Sa 09:00-13:00,14:30-18:00";440013985;;;;;;+33 2 40 34 59 09;44109;Nantes
-1.5500848;47.1882948001219;node/4185625784;dentist;Espace dentaire mutualiste;;;;"Mo-Fr 08:30-12:30,14:00-19:00; Sa 08:30-14:00";;;;;;;+33 240847115;44143;Rezé
-1.6049777;47.2286781001132;node/4209373593;pharmacy;Pharmacie du Tillay;;;;;440037430;;;;;;;44162;Saint-Herblain
-1.4873959;47.253110200108;node/4223940700;doctors;Mazé Pascale orthophoniste;;;;;;;;;;;+33 2 40 25 89 38;44172;Sainte-Luce-sur-Loire
-1.2825244;47.1397239001322;node/4228338392;pharmacy;Pharmacie Mougin;;;;"Mo-Fr 09:00-13:00,15:00-20:00;Sa 09:00-13:00";440026789;;;;;;;44108;Mouzillon
-1.4869627;47.2770016001028;node/4232254315;dentist;;;;;;;;;;;;+33 2 28018989;44026;Carquefou
-1.4864932;47.2774828001027;node/4232254343;pharmacy;Pharmacie Butaud;;;yes;;440015063;620;4773Z;;;;;44026;Carquefou
-1.4863363;47.2776952001026;node/4232254347;doctors;;;;;;;;;;;;;44026;Carquefou
-1.1680662;47.3406925000889;node/4244147292;pharmacy;Pharmacie de Liré;;;;;490537545;;;;;;;49069;Orée-d'Anjou
-1.1879939;47.2874190001006;node/4244279735;pharmacy;Pharmacie Priouzeau;;;;;490533957;;;;;;;49069;Orée-d'Anjou
-1.5969994;47.2220198001146;node/4248993218;pharmacy;Pharmacie de la Prière;;;;"Mo-Fr 09:00-12:30,14:00-19:30; Sa 09:00-12:30";440013787;;;;;;;44109;Nantes
-1.9311327;47.2425841001102;node/429725064;pharmacy;Pharmacie LE PEMP;;;;;440015410;;;;;;;44061;Frossay
-1.4939864;47.2943866000991;node/4340029006;doctors;;;;;;;;;;;;;44026;Carquefou
-1.4935253;47.2967329000985;node/4340029034;doctors;;;;;;;;;;;;;44026;Carquefou
-1.4909469;47.097723800141;node/4352621999;pharmacy;Pharmacie Le Bignon;;;;;440017507;;;;;;;44014;Le Bignon
-1.5152684;47.2498075001087;node/4359877789;pharmacy;Pharmacie Paridis;;;;Mo-Sa 09:00-21:00;440025849;;;;;;+33240939715;44109;Nantes
-1.5135104;47.2569143001071;node/4359892518;pharmacy;Pharmacie Commeil;;;;Mo-Sa 09:00-20:00;440013829;;;;;;+33 2 40 50 49 05;44109;Nantes
-1.5275984;47.3427886000885;node/4365094827;doctors;Cabinet Médical;;;;;;;;;;;;44201;Sucé-sur-Erdre
-1.5528744;47.2849851001011;node/4378872578;pharmacy;Pharmacie Viv'Erdre;;;;;440032191;;;;;;;44035;La Chapelle-sur-Erdre
-1.5497894;47.3025446000973;node/4378876232;pharmacy;;;;;;440015121;;;;;;;44035;La Chapelle-sur-Erdre
-1.5514191;47.2235074001144;node/4393406216;pharmacy;Pharmacie de l'Erdre;;;;"Mo-Fr 09:00-19:30; Sa 09:00-19:00";440014298;;;;;;;44109;Nantes
-1.5029206;47.2353021001118;node/439752040;pharmacy;Pharmacie Boudrot-Garnier;;;;"Mo-Fr 08:30-12:45,14:00-20:00; Sa 08:30-12:45,14:00-19:00";440018232;;;;;;+33 2 40 49 95 96;44109;Nantes
-1.5766806;46.9663491001681;node/4411384561;pharmacy;Pharmacie de Corcoue;;;yes;"Mo-Fr 09:00-12:30,14:30-19:30; Sa 09:00-13:00";440015261;;;;;;;44156;Corcoué-sur-Logne
-1.5959207;47.2381157001112;node/4463211750;pharmacy;Pharmacie Chollet Renaud;;;;;440016525;;;;;;;44162;Saint-Herblain
-1.6396215;47.0342432001542;node/4481746769;doctors;Sstrn;;;;;;;;;;;;44188;Saint-Philbert-de-Grand-Lieu
-1.2816437;47.1397950001321;node/4484332627;doctors;Pôle Santé;;;;;;;;;;;;44108;Mouzillon
-1.577027;46.9666056001681;node/4502175265;doctors;Maison de Santé;;;yes;;;;;;;;;44156;Corcoué-sur-Logne
-1.2548065;47.0664509001475;node/4502185104;doctors;Maison de Santé les Caducées;;;;;;;;;;;;85076;Cugand
-1.5487884;47.1933351001208;node/4508195530;pharmacy;Nouvelle Pharmacie Nantaise;;;;;440016285;;;;;;;44143;Rezé
-1.8784182;47.1993441001195;node/4508609693;dentist;Gibouin - Lair;;;;;;;;;;;;44220;Vue
-1.8606688;47.1856148001225;node/4528727692;doctors;Espace Santé;;;;;;;;;;;;44145;Rouans
-1.5723894;47.229786700113;node/4530499989;pharmacy;Pharmacie du Rond Point de Vannes;;;;"Mo-Sa 09:00-13:00, 14:00-19:30";440013977;;;;;;+33 2 40 76 52 82;44109;Nantes
-1.5798717;47.2079070001177;node/4632519529;nursing_home;AIMR les Hauts de Saint-Aignan EHPAD;;;;;440022671;500;;;senior;;+33240694849;44109;Nantes
-1.5336937;47.1506210001299;node/4669440479;pharmacy;Dominique Chaillou;;;;;440017184;;;;;;;44198;Les Sorinières
-1.5082329;47.2407913001106;node/4675016498;doctors;Dentiste Ludovic Despuech;;;;;;;;;;;;44109;Nantes
-1.4760069;47.2523163001081;node/4675017099;doctors;Docteur Hubert Papin;;;;;;;;;;;;44172;Sainte-Luce-sur-Loire
-1.5330442;47.2370409001114;node/4675019090;doctors;Allergologue Laurent-Charles Antoine;;;;;;;;;;;;44109;Nantes
-1.530879;47.2218625001147;node/4683363207;doctors;;;;;;;;;;;;;44109;Nantes
-1.4354882;47.0167098001578;node/4686758577;pharmacy;;;;;;440016004;;;;;;;44127;La Planche
-1.9323509;47.2443299001099;node/4693822969;nursing_home;Les Eglantines;;;;;440024727;500;;;senior;;+33240398850;44061;Frossay
-1.5093234;47.2084648001175;node/471509659;pharmacy;Pharmacie Rondeau;;;yes;"Mo-Fr 08:30-13:00,14:00-19:30; Sa 08:30-19:30";440043065;;;;;;+33 251790704;44190;Saint-Sébastien-sur-Loire
-1.5198;47.1899531001215;node/471509661;pharmacy;Pharmacie Millet;;;;"Mo-Sa 09:00-12:30, Mo-Fr 14:00-19:30, Sa 14:00-19:00";440014553;;;;;;;44109;Nantes
-1.4921439;47.1903625001214;node/471509662;pharmacy;Pharmacie de Saint-Seb Boulevard;;;;;440032522;;;;;;;44190;Saint-Sébastien-sur-Loire
-1.4909951;47.2034569001186;node/471509663;pharmacy;Pharmacie de Beaugency;;;;"Mo-Fr 09:00-12:30,14:00-19:00; Sa 09:00-12:30,14:00-18:00";440026227;;;;;;;44190;Saint-Sébastien-sur-Loire
-1.4996371;47.1991722001195;node/471509664;pharmacy;Pharmacie Chamkhi;;;;"Mo-Fr 09:00-12:30,14:00-19:30; Sa 09:00-12:30,14:30-19:00";440046233;;;;;;;44190;Saint-Sébastien-sur-Loire
-1.5200393;47.1994194001195;node/471509665;pharmacy;Pharmacie de la Martelière;;;;;440017085;;;;;;;44190;Saint-Sébastien-sur-Loire
-1.5056949;47.2069088001179;node/471509666;pharmacy;Pharmacie Naegele;;;;"Mo-Fr 08:30-12:30,14:00-19:30;Sa 08:30-12:30,14:00-19:00";440017077;;;;;;+33 2 40 80 55 23;44190;Saint-Sébastien-sur-Loire
-1.8184491;46.9920142001629;node/471627581;pharmacy;Pharmacie Centr'halle;;;;;440015659;;;;;;;44087;Machecoul-Saint-Même
-1.574696;47.2594096001066;node/4739652983;pharmacy;Pharmacie Chêne des Anglais;;;;"Mo-Fr 09:00-12:30,14:00-19:30; Sa 09:00-12:30,14:00-19:00";440013811;;;;;;+33 2 40 76 90 59;44109;Nantes
-1.542972;47.2247767001141;node/4755437203;doctors;;;;;;;;;;;;;44109;Nantes
-1.9419664;47.3578273000852;node/4757963237;pharmacy;Pharmacie des Halles;;;;;440017168;;;;;;;44195;Savenay
-1.8194751;46.9919001001629;node/475987954;pharmacy;Giro Pharm - Douet Gazeau;;;;;440024156;;;;;;;44087;Machecoul-Saint-Même
-1.4405793;47.2666493001051;node/4795200724;pharmacy;Pharmacie de la Fontaine;;;;;440046670;;;;;;;44204;Thouaré-sur-Loire
-1.7549871;46.9645959001685;node/485616741;pharmacy;Pharmacie;;;;;440015956;;;;;;;44119;Paulx
-1.5879769;47.2380246001112;node/4859463983;pharmacy;Pharmacie du Chêne Vert;;;yes;"Mo-Fr 09:00-12:00,14:00-19:30; Sa 09:00-12:00,14:00-19:00";440016491;;;;;;+33 2 40 76 92 38;44162;Saint-Herblain
-1.6731098;47.1982512001197;node/4863435980;pharmacy;Pharmacie Fardin-Graslon;;;;"Mo-Fr 09:00-12:15, 14:00-20:00; Sa 09:00-12:15, 14:00-19:00";440014793;;;;;;;44074;Indre
-1.4996244;47.3005555000977;node/4867662104;pharmacy;Pharmacie de la Fleuriaye;;;;Mo-Sa 09:00-19:00;440043230;;;;;;;44026;Carquefou
-1.8455073;47.417579000072;node/4869948396;pharmacy;;;;;;440015030;;;;;;;44023;Bouvron
-1.7469764;47.4718887000599;node/4869948402;pharmacy;Pharmacie de l'Isac;;;;;440014926;;;;;;;44015;Blain
-1.5650944;47.2113729001169;node/4883619521;doctors;Erwan Delanos - Ostéopathe Nantes;;;;"Mo-Fr 08:00-21:00; Sa 08:00-13:00";;;;;;;+33278940433;44109;Nantes
-1.815558;46.9968508001619;node/488470565;doctors;;;;;;;;;;;;;44087;Machecoul-Saint-Même
-1.8172653;46.9938385001625;node/488470569;doctors;;;;;;;;;;;;;44087;Machecoul-Saint-Même
-1.8211835;46.9935711001626;node/488470572;doctors;;;;;;;;;;;;;44087;Machecoul-Saint-Même
-1.821338;46.9936252001626;node/488470574;dentist;;;;;;;;;;;;;44087;Machecoul-Saint-Même
-1.8245041;46.9942840001624;node/488470578;doctors;;;;;;;;;;;;;44087;Machecoul-Saint-Même
-1.58239;47.1942437001206;node/4891934023;doctors;Dorothée Prevots - Ostéopathe Rezé;;;;Mo-Sa 08:00-19:00;;;;;;;+33257240466;44143;Rezé
-1.4860055;47.2960966000987;node/4892509479;pharmacy;Pharmacie Lepage;;;;"Mo-Fr 08:45-13:00,14:00-19:30; Sa 08:45-13:00,14:00-19:00";440037505;;;;;;;44026;Carquefou
-1.5505968;47.2234936001143;node/4906440343;dentist;Chirurgiens dentistes;;;;;;;;;;;;44109;Nantes
-1.5500813;47.2227104001145;node/4906440347;doctors;Docteur Jean-Luc Dumezy;;;;;;;;;;;;44109;Nantes
-1.8113252;47.1041171001396;node/4907732309;pharmacy;Pharmacie Mignen Charbeaux;;;;"Mo-Fr 09:00-12:30,14:00-19:30; Sa 09:00-15:30";440017002;;;;;;;44186;Sainte-Pazanne
-1.8052035;47.1035300001398;node/4907732338;dentist;;;;;;;;;;;;;44186;Sainte-Pazanne
-1.8062244;47.1019027001401;node/4907732339;dentist;Chevalier Elisabeth;;;;;;;;;;;;44186;Sainte-Pazanne
-1.8163898;47.1074353001389;node/4907732340;doctors;;;;;;;;;;;;;44186;Sainte-Pazanne
-1.4553696;47.3956882000769;node/4919711939;doctors;Cabinet du docteur Éon;;;;;;;;;;;+33 240727875;44122;Petit-Mars
-1.3985756;47.1566999001286;node/492811971;pharmacy;Pharmacie Aubron Jean-Paul;;;;;440015543;;;;;;;44070;La Haie-Fouassière
-1.5581837;47.2100405001172;node/4949104205;hospital;Le Tourville;;;;;;;;;;;+33 2 40 08 33 33;44109;Nantes
-1.7249494;47.1955320001203;node/495222323;pharmacy;Pharmacie de la Halle;;;yes;"Mo-Fr 08:30-12:30,14:15-19:30";440016608;;;;;;;44166;Saint-Jean-de-Boiseau
-1.5047893;47.1777702001241;node/4973964238;doctors;SSTRN;;;;;;;;;;;;44215;Vertou
-1.3868914;47.2536950001078;node/5003156395;pharmacy;Parmacie CAMENEN;;;yes;;440016632;;;;;;+33 2 40 36 83 68;44169;Saint-Julien-de-Concelles
-1.3857957;47.2545418001077;node/5003156396;pharmacy;Pharmacie de l'Europe;;;yes;;440016640;;;;;;;44169;Saint-Julien-de-Concelles
-1.3841648;47.2517552001083;node/5003156397;dentist;;;;;;;;;;;;;44169;Saint-Julien-de-Concelles
-1.5698744;47.2208271001149;node/5008773707;pharmacy;Pharmacie Monselet;;;;"Mo-Sa 08:00-12:30,14:00-20:00";440014017;;;;;;;44109;Nantes
-1.7510974;47.1325285001337;node/5028244092;clinic;Cabinet infirmières;;;;;;;;;;;;44133;Port-Saint-Père
-1.7507725;47.1323285001337;node/5028244097;pharmacy;Pharmacie Rabreau;Cécile Rabreau;;;;440016160;;;;;;;44133;Port-Saint-Père
-1.5854349;47.2381923001112;node/5161384416;doctors;Cabinet d'orthophonie;;;;;;;;;;;+33 2 40437236;44109;Nantes
-1.5292333;47.2083571001176;node/5162720752;dentist;Docteur Carmen Point;;;;;;;;;;;+33 2 40891308;44109;Nantes
-1.5565022;47.2138096001164;node/5201507343;pharmacy;Pharmacie du Centre;;;;;440014314;;;;;;+33 2 40 48 48 98;44109;Nantes
-1.5576219;47.2254770001139;node/5236031894;doctors;;;;;;;;;;;;;44109;Nantes
-1.3110043;46.9807537001652;node/5250815310;dentist;;;;;;;;;;;;;85146;Montaigu-Vendée
-1.5596588;47.2170051001157;node/5277807123;pharmacy;Pharmacie de Bretagne;;defibrillator;yes;"Mo-Fr 08:30-19:45; Sa 09:00-19:00";440014546;;;;;;+33 2 40 48 74 35;44109;Nantes
-1.5564322;47.2197375001151;node/5277807124;pharmacy;Pharmacie des Tanneurs;;;;"Mo-Fr 08:45-19:00; Sa 09:30-12:00";440014637;;;;;;+33 2 40 47 17 02;44109;Nantes
-1.4737887;47.1679716001262;node/5320430653;pharmacy;Pharmacie Somnolet - Roland;;;;;440017390;;;;;;;44215;Vertou
-1.3139657;46.9794793001654;node/5336995895;dentist;;;;;;;;;;;;;85146;Montaigu-Vendée
-1.6494822;47.2113239001169;node/5342565923;doctors;Blandine Jankowiak - Ostéopathe Saint-Herblain;;;;Mo-Fr 09:00-19:30;;;;;;;+33 2 57240230;44162;Saint-Herblain
-1.3114017;46.9780491001657;node/5354127159;pharmacy;Pharmacie du Champ de Foire;;;;;850015355;;;;;;;85146;Montaigu-Vendée
-1.3113441;46.9809111001652;node/5555836491;doctors;Centre Médical Esculape;;;;;;;;;;;+33 2 51 94 01 29;85146;Montaigu-Vendée
-1.3093968;46.9803347001653;node/5555862901;doctors;Caroline Mitault;;;;;;;;;;;+33 2 51 46 33 77;85146;Montaigu-Vendée
-1.5783618;47.2397720001108;node/5556042027;doctors;Cabinet médical;;;;;;;;;;;;44109;Nantes
-1.7097232;47.38121280008;node/5558907216;pharmacy;Pharmacie des Landes;;;;;440028645;;;;;;;44111;Notre-Dame-des-Landes
-1.4837242;47.1649483001268;node/5604816945;pharmacy;Pharmacie du Chêne;;;;;440031672;;;;;;;44215;Vertou
-1.4659253;47.1730391001251;node/5607946164;doctors;;;;;;;;;;;;;44215;Vertou
-1.4762072;47.183087200123;node/5608226112;pharmacy;Pharmacie de la Golvan-Sassot;;;;;440042901;;;;;;;44215;Vertou
-1.4765779;47.183066800123;node/5608226115;dentist;;;;;;;;;;;;;44215;Vertou
-1.4927613;47.1785911001239;node/5610486516;nursing_home;Ehpad de l'Hôpital;;;;;440021228;500;;;senior;;+33240808000;44215;Vertou
-1.5889814;47.2462384001094;node/571805689;pharmacy;Pharmacie de la Ferrière;;;;;440015873;;;;;;;44114;Orvault
-1.6058467;47.2513486001084;node/5754356074;dentist;Vollaire Augustin;;;;;;;;;;;+33 2 40 63 29 96;44114;Orvault
-1.6120452;47.2236705001143;node/5767469335;hospital;Institut de la main;Elsan;yes;;;;;;;;;+33 251 848 884;44162;Saint-Herblain
-1.2720686;47.1583921001282;node/5793971638;pharmacy;Pharmacie des Forges;;;;"Mo-Fr 08:45-12:45,14:30-19:30; Sa 08:45-12:45,14:30-18:00";440017341;;;;;;+33240339275;44212;Vallet
-1.4412761;47.2672512001049;node/5795727875;pharmacy;Grande Pharmacie Thouaré Centre;;;;;440017242;;;;;;;44204;Thouaré-sur-Loire
-1.5916148;47.2325302001124;node/5843289185;pharmacy;Pharmacie Boulevard du Massacre;;;;"Mo-Fr 09:00-12:45, 14:00-20:00; Sa 09:00-17:30";440016582;;;;;;+33 2 40 76 15 18;44162;Saint-Herblain
-1.577934;47.248191300109;node/5858945115;dentist;;;;;;;;;;;;;44114;Orvault
-1.5731121;47.1931087001209;node/5867887601;pharmacy;Pharmacie Atout sud;;;;;440016319;;;;;;;44143;Rezé
-1.9383572;47.3654810000835;node/5902094527;dentist;;;;;;;;;;;;;44195;Savenay
-1.5159733;47.2627590001059;node/5924563928;doctors;Dr Marie-Laure Reungoat;;;yes;;;;;;;;+33 2 40 93 22 42;44109;Nantes
-1.5160002;47.2626753001059;node/5924563929;doctors;Dr Corinne Farcy;;;yes;;;;;;;;+33 2 40 68 82 86;44109;Nantes
-1.5159505;47.2627089001059;node/5924563930;doctors;Dr Camille Delenne-Coulibaly;;;yes;;;;;;;;+33 2 40 93 27 27;44109;Nantes
-1.56404;47.2308719001127;node/5931437796;doctors;;;;;;;;;;;;;44109;Nantes
-1.7551464;47.4815767000578;node/5962273122;nursing_home;Résidence Vert Pré;;;;;440053601;500;;;senior;26440021900012;;44015;Blain
-1.1639083;47.1432186001314;node/5967257956;pharmacy;Pharmacie Godard;;;;;490536448;;;;;;+33241704433;49301;Sèvremoine
-1.187918;47.1000990001405;node/5967257961;pharmacy;Pharmacie Guillemot;;;;"Mo-Fr 09:00-12:15,15:00-19:15;Sa 09:00-12:15";490533858;;;;;;+33241704016;49301;Sèvremoine
-1.6249139;47.3308057000911;node/5968292273;pharmacy;Pharmacie Servin;;;;;440040376;;;;;;+33 2 40 94 53 30;44209;Treillières
-1.5774663;47.248210200109;node/5969761406;dentist;Lydianne Loiseau-Kercret;;;;;;;;;;;+33 2 51 83 99 90;44114;Orvault
-1.5762297;47.2523991001081;node/5969761423;doctors;;;;;;;;8690E;;;;+33 2 40 40 09 02;44114;Orvault
-1.5717369;47.2512040001084;node/5969761425;doctors;Martin Henon;;;;;;;;;;;;44109;Nantes
-1.5717973;47.2512131001084;node/5969761426;doctors;Geneviève Lefroid-Manseau;;;;;;;;;;;+33 2 40 76 04 13;44109;Nantes
-1.5718496;47.2512067001084;node/5969761427;dentist;Bruno Fortun;;;;;;;;;;;+33 2 40 40 16 36;44109;Nantes
-1.7633585;47.4748814000593;node/597678286;dentist;;;;;;;;;;;;;44015;Blain
-1.7647563;47.4756735000591;node/597704453;pharmacy;Pharmacie Centrale (Calais);;;;;440017515;;;;;;+33 2 40 79 00 10;44015;Blain
-1.7668957;47.4766353000589;node/598196934;nursing_home;Résidence Marguerite de Rohan;;;;;440003184;500;;;senior;26440021900012;+33240790039;44015;Blain
-1.533079;47.2272588001135;node/6015437786;doctors;Cabinet médical de la Mitrie;;;;;;;;;;;+33 2 40 49 12 86;44109;Nantes
-1.5216968;47.2479597001091;node/6017956428;dentist;Cabinet dentaire de la Haluchere;;;yes;"Mo-Th 08:30-12:00,14:00-18:30; Su 05:45-06:00";;;;;;;;44109;Nantes
-1.5215593;47.2478306001091;node/6017956430;doctors;Cabinet médical Phileas;;;;;;;;;;;;44109;Nantes
-1.5614533;47.2217072001147;node/6019979029;doctors;Cabinet Frédureau;;;;;;;;;;;;44109;Nantes
-1.5357704;47.2218238001147;node/6025216886;doctors;;;;;;;;;;;;;44109;Nantes
-1.5271903;47.2663246001051;node/6030194213;clinic;Roz Arvor;;;yes;;440000701;;;;;;+33 2 40 68 39 00;44109;Nantes
-1.5160272;47.2679587001048;node/6033112488;pharmacy;Pharmacie Le Reste;;;;"Mo-Fr 09:00-12:30,14:00-19:30; Sa 09:00-16:00";440014504;;;;;;+33 2 40 25 15 80;44109;Nantes
-1.5173216;47.2686651001046;node/6037139118;dentist;Huchet Yann;;;;;;;;;;;+33 2 40 30 24 06;44109;Nantes
-1.5173887;47.2686924001046;node/6037139119;dentist;Janvier Guillemette;;;;;;;;;;;+33 2 40 30 24 06;44109;Nantes
-1.5172707;47.2687216001046;node/6037139120;dentist;Horcholle Benoît;;;;;;;;;;;+33 2 40 30 24 06;44109;Nantes
-1.5173257;47.2687489001046;node/6037139121;dentist;Chapalain Rémi;;;;;;;;;;;+33 2 40 30 24 06;44109;Nantes
-1.5194681;47.2697887001044;node/6037730393;pharmacy;Pharmacie Saint-Joseph;;;;"Mo-Fr 08:30-13:00,14:00-20:00; Sa 08:30-13:00,14:00-19:00";440018158;;;;;;+33 2 40 30 10 00;44109;Nantes
-1.6737521;47.1998810001194;node/606574505;pharmacy;Pharmacie Maillet;;;;;440014785;;;;;;;44074;Indre
-1.5535526;47.2232297001144;node/6069012441;doctors;Le Renan;;;;;;;;;;;;44109;Nantes
-1.5531502;47.2287908001132;node/6089048641;doctors;"Docteurs Nicolas Chronis, Chloé Dupon et François-Xavier Lemesre";;;;"""by appointment""";;;8621Z;;;;+33 2 40 74 01 98;44109;Nantes
-1.5448526;47.2024701001188;node/6096045009;doctors;;;;;;;;;;;;;44109;Nantes
-1.5446717;47.2020912001189;node/6096045010;doctors;;;;;;;;;;;;;44109;Nantes
